time,lat,lon,ele
2024-07-28T13:51:35.000Z,47.56311868317425251007080078125,-3.0739129520952701568603515625,4.599999904632568359375
2024-07-28T13:51:36.000Z,47.56309320218861103057861328125,-3.0738981999456882476806640625,4.599999904632568359375
2024-07-28T13:51:42.000Z,47.56292455829679965972900390625,-3.07379552163183689117431640625,4.400000095367431640625
2024-07-28T13:51:50.000Z,47.56267997436225414276123046875,-3.0736158974468708038330078125,4.599999904632568359375
2024-07-28T13:51:51.000Z,47.56265021860599517822265625,-3.0735907517373561859130859375,4.80000019073486328125
2024-07-28T13:51:53.000Z,47.56259129382669925689697265625,-3.0735464952886104583740234375,4.599999904632568359375
2024-07-28T13:51:57.000Z,47.56247495301067829132080078125,-3.07345739565789699554443359375,4.19999980926513671875
2024-07-28T13:52:01.000Z,47.56237118504941463470458984375,-3.073388077318668365478515625,4.400000095367431640625
2024-07-28T13:52:05.000Z,47.5622378289699554443359375,-3.0733238719403743743896484375,4.19999980926513671875
2024-07-28T13:52:13.000Z,47.56201495416462421417236328125,-3.07318179868161678314208984375,4.19999980926513671875
2024-07-28T13:52:16.000Z,47.56193532608449459075927734375,-3.07313385419547557830810546875,4.400000095367431640625
2024-07-28T13:52:21.000Z,47.56179970689117908477783203125,-3.0730606801807880401611328125,4.400000095367431640625
2024-07-28T13:52:29.000Z,47.56155026145279407501220703125,-3.07297845371067523956298828125,4.400000095367431640625
2024-07-28T13:52:38.000Z,47.56124985404312610626220703125,-3.0728598497807979583740234375,4.19999980926513671875
2024-07-28T13:52:44.000Z,47.5610444135963916778564453125,-3.07276002131402492523193359375,5.400000095367431640625
2024-07-28T13:52:50.000Z,47.56085045635700225830078125,-3.07265122421085834503173828125,5.400000095367431640625
2024-07-28T13:52:52.000Z,47.560797147452831268310546875,-3.0726033635437488555908203125,5.599999904632568359375
2024-07-28T13:52:53.000Z,47.56076588295400142669677734375,-3.0725889466702938079833984375,5.80000019073486328125
2024-07-28T13:52:54.000Z,47.560739815235137939453125,-3.07257109321653842926025390625,5.80000019073486328125
2024-07-28T13:52:58.000Z,47.56061735562980175018310546875,-3.0724803172051906585693359375,5.400000095367431640625
2024-07-28T13:53:01.000Z,47.56055750884115695953369140625,-3.0724132619798183441162109375,5.19999980926513671875
2024-07-28T13:53:04.000Z,47.56047570146620273590087890625,-3.07234059087932109832763671875,5.19999980926513671875
2024-07-28T13:53:06.000Z,47.56042792461812496185302734375,-3.07230941019952297210693359375,5
2024-07-28T13:53:10.000Z,47.56032952107489109039306640625,-3.07225593365728855133056640625,4.80000019073486328125
2024-07-28T13:53:11.000Z,47.56030789576470851898193359375,-3.07224201969802379608154296875,4.599999904632568359375
2024-07-28T13:53:12.000Z,47.560284845530986785888671875,-3.0722198076546192169189453125,4.599999904632568359375
2024-07-28T13:53:15.000Z,47.56020647473633289337158203125,-3.07217865251004695892333984375,4.400000095367431640625
2024-07-28T13:53:19.000Z,47.56009348668158054351806640625,-3.072130121290683746337890625,4.400000095367431640625
2024-07-28T13:53:26.000Z,47.55985979922115802764892578125,-3.0720293708145618438720703125,4.19999980926513671875
2024-07-28T13:53:30.000Z,47.55972518585622310638427734375,-3.0719649977982044219970703125,4.19999980926513671875
2024-07-28T13:53:33.000Z,47.5596295483410358428955078125,-3.0719106830656528472900390625,5
2024-07-28T13:53:34.000Z,47.55959778092801570892333984375,-3.071898110210895538330078125,5.599999904632568359375
2024-07-28T13:53:41.000Z,47.5593526102602481842041015625,-3.07174530811607837677001953125,4.599999904632568359375
2024-07-28T13:53:45.000Z,47.5592332519590854644775390625,-3.07165461592376232147216796875,4.400000095367431640625
2024-07-28T13:53:47.000Z,47.55917902104556560516357421875,-3.07162947021424770355224609375,4.400000095367431640625
2024-07-28T13:53:52.000Z,47.55903619341552257537841796875,-3.07153073139488697052001953125,4.400000095367431640625
2024-07-28T13:53:57.000Z,47.5588828884065151214599609375,-3.07144272141158580780029296875,4.19999980926513671875
2024-07-28T13:53:58.000Z,47.5588500313460826873779296875,-3.0714190006256103515625,4.19999980926513671875
2024-07-28T13:54:01.000Z,47.55875791423022747039794921875,-3.07136200368404388427734375,4.599999904632568359375
2024-07-28T13:54:02.000Z,47.55872388370335102081298828125,-3.07134247384965419769287109375,4.80000019073486328125
2024-07-28T13:54:07.000Z,47.55858264863491058349609375,-3.0712525360286235809326171875,4.80000019073486328125
2024-07-28T13:54:16.000Z,47.5582976639270782470703125,-3.07109520770609378814697265625,4.599999904632568359375
2024-07-28T13:54:22.000Z,47.55810781382024288177490234375,-3.0709796212613582611083984375,4.400000095367431640625
2024-07-28T13:54:26.000Z,47.55798577331006526947021484375,-3.07091348804533481597900390625,4.400000095367431640625
2024-07-28T13:54:27.000Z,47.55796582438051700592041015625,-3.070901669561862945556640625,4.400000095367431640625
2024-07-28T13:54:29.000Z,47.5579060614109039306640625,-3.07087191380560398101806640625,4.400000095367431640625
2024-07-28T13:54:31.000Z,47.55785576999187469482421875,-3.0708463490009307861328125,4.19999980926513671875
2024-07-28T13:54:34.000Z,47.55776918493211269378662109375,-3.07081810198724269866943359375,4.19999980926513671875
2024-07-28T13:54:40.000Z,47.5575897283852100372314453125,-3.0707583390176296234130859375,4
2024-07-28T13:54:41.000Z,47.5575600564479827880859375,-3.07073981501162052154541015625,4
